time: 6.45.11 | liltdog2: yo 
time: 17.46.53 | sgsrocks: with current osrs 

time: 17.46.55 | sgsrocks: data

time: 17.46.59 | zez: so youve got a few things in the works?

time: 17.47.5 | sgsrocks: ya 

time: 17.47.15 | sgsrocks: this is here for the players 

time: 17.47.20 | sgsrocks: it will never go down again

time: 17.47.22 | sgsrocks: ;p

time: 17.47.28 | sgsrocks: we got our self our own deti

time: 17.47.36 | sgsrocks: more more vps bills

time: 17.47.39 | sgsrocks: no more

time: 17.48.26 | zez: thats the cool to bring it back seeing how many are in disc im sure everyone

time: 17.48.28 | zez: missed it

time: 17.48.35 | sgsrocks: you got no idea 

time: 17.48.44 | sgsrocks: soo many people allready said thank you

time: 17.48.47 | sgsrocks: sooo mamnnny 

time: 17.48.59 | sgsrocks: more then what i can count on both hands 

time: 17.49.23 | sgsrocks: theres nothing like it these days

time: 17.49.32 | sgsrocks: the old fell is basicly gone in this age

time: 17.50.4 | sgsrocks: oo

time: 17.50.10 | sgsrocks: we got mac and uuid banning now

time: 17.50.11 | sgsrocks: ;p

time: 17.50.23 | sgsrocks: and fixed the ip banning 

time: 17.50.26 | sgsrocks: soi it works right 

time: 17.50.26 | sgsrocks: lol 

time: 17.51.6 | zez: lots of good times and memories, thats good no more using vpns to log back on

time: 17.51.32 | sgsrocks: trying to get the skull peice on a server im playing 

time: 17.51.37 | sgsrocks: and my buddy did a update timer 

time: 17.51.38 | sgsrocks: lol 

time: 17.51.56 | sgsrocks: i need the left peice

time: 17.51.59 | sgsrocks: for the sos staff

time: 17.52.8 | zez: lol what server is that? 

time: 17.52.17 | sgsrocks: its new

time: 17.52.27 | sgsrocks: we gave them a copy of titania

time: 17.52.35 | sgsrocks: agartha

time: 17.53.20 | zez: do you play a lot of different rsps?

time: 17.53.34 | sgsrocks: i normaly code them 

time: 17.53.42 | sgsrocks: we pushed titania 

time: 17.53.50 | sgsrocks: to a point that people starting calling it osrs like 

time: 17.53.55 | sgsrocks: it fells like osrs

time: 17.53.57 | sgsrocks: sometimes 

time: 17.53.58 | sgsrocks: lol 

time: 17.54.7 | sgsrocks: i coded in full sos 

time: 17.54.13 | sgsrocks: in titania

time: 17.54.57 | sgsrocks: once i saw the name on discord yep thats our zez

time: 17.55.5 | sgsrocks: theres another zez thought he was u 

time: 17.55.6 | sgsrocks: lol 

time: 17.55.11 | sgsrocks: turned out its santa clawz 

time: 17.55.14 | sgsrocks: lol 

time: 17.55.19 | zez: whats the main thing you're working on rn? lol how did you know

time: 17.55.35 | sgsrocks: you kevin and his cody 

time: 17.55.38 | sgsrocks: lol 

time: 17.55.44 | zez: fair enough lol 

time: 17.55.56 | sgsrocks: i did watch my players

time: 17.56.0 | sgsrocks: ;p

time: 17.56.9 | sgsrocks: and my friends 

time: 17.56.20 | sgsrocks: every ghr player is my friend 

time: 17.56.25 | sgsrocks: i tryed to be the nice owner

time: 17.56.28 | sgsrocks: sometimes 

time: 17.56.31 | sgsrocks: i went overboard 

time: 17.56.47 | sgsrocks: the old dropparty command 

time: 17.56.51 | sgsrocks: randomise dp

time: 17.57.2 | sgsrocks: enjkoy 

time: 17.57.2 | sgsrocks: lol 

time: 17.57.6 | zez: thats okay lol cant complain on this end

time: 17.57.44 | zez: i mean it already says a lot with the amount of people in the discord that have 

time: 17.57.47 | zez: been here for over 10 years 

time: 17.57.59 | sgsrocks: true

time: 17.58.43 | zez: i dont remember everyone but i remember quite a bit of the names in disc

time: 18.0.3 | sgsrocks: i still have the 721 files 

time: 18.0.4 | sgsrocks: also

time: 18.1.0 | zez: 721 was fun as well 

time: 18.1.45 | sgsrocks: but ya i flipped out when you logged in after i checked the info

time: 18.1.54 | sgsrocks: the first time

time: 18.2.22 | zez: i logged in before a while ago but i couldnt find the disc for some reason

time: 18.2.37 | sgsrocks: ya i think was down at the time

time: 18.2.39 | sgsrocks: the invite 

time: 18.2.46 | zez: oh ya thats exactly why the invite was invalid 

time: 18.2.55 | zez: but glad it worked now lol 

time: 18.3.30 | sgsrocks: going to send u something 

time: 18.5.6 | sgsrocks: have fun with the chat logs

time: 18.5.7 | sgsrocks: lol 

time: 18.11.38 | sgsrocks: do ::mine

time: 18.12.18 | sgsrocks: here

time: 18.12.47 | sgsrocks: use it on the sheep

time: 18.13.22 | sgsrocks: crafting was reworked 

time: 18.13.31 | sgsrocks: look money 

time: 18.13.31 | sgsrocks: lol 

time: 18.13.36 | zez: thats awesome man, what skills have been reworked so far? 

time: 18.13.48 | sgsrocks: crafting mining woocutting smiething

time: 18.13.53 | sgsrocks: fleaching

time: 18.13.57 | sgsrocks: um 

time: 18.14.24 | sgsrocks: the shit systems

time: 18.14.25 | sgsrocks: lol 

time: 18.16.22 | zez: oo some gnomecopters 

time: 18.16.43 | sgsrocks: go to edge

time: 18.17.15 | sgsrocks: watch 

time: 18.17.22 | sgsrocks: ghreborn.com 

time: 18.17.22 | sgsrocks: lol 

time: 18.17.28 | zez: lol sweet

time: 18.17.33 | sgsrocks: come

time: 18.17.47 | sgsrocks: one sec

time: 18.17.51 | sgsrocks: hard to click

time: 18.18.22 | zez: oh damn

time: 18.18.30 | sgsrocks: remember this

time: 18.18.35 | zez: oh ya

time: 18.18.39 | sgsrocks: 525 maps 

time: 18.18.40 | sgsrocks: ftw 

time: 18.18.48 | zez: it looks slick 

time: 18.18.49 | sgsrocks: do ::tds

time: 18.19.10 | sgsrocks: map works 

time: 18.19.12 | sgsrocks: ;p

time: 18.19.16 | sgsrocks: not like before

time: 18.19.19 | zez: i remember farming these for hours lol 

time: 18.19.27 | sgsrocks: go to home

time: 18.19.40 | sgsrocks: do ::corp 

time: 18.19.51 | sgsrocks: look at the map

time: 18.19.52 | sgsrocks: its nice 

time: 18.19.57 | zez: ya very

time: 18.20.7 | sgsrocks: you can click it 

time: 18.20.8 | sgsrocks: lol 

time: 18.20.30 | zez: i just wanted to see if corp would one shot me lol 

time: 18.20.37 | sgsrocks: here

time: 18.20.38 | sgsrocks: lol 

time: 18.20.48 | zez: classic pring lol 

time: 18.21.7 | sgsrocks: you can see styats 

time: 18.21.9 | sgsrocks: now

time: 18.21.9 | sgsrocks: also

time: 18.21.11 | sgsrocks: lol 

time: 18.21.19 | sgsrocks: equipment screen

time: 18.21.21 | zez: 99999 lol perfect 

time: 18.21.56 | sgsrocks: yep 

time: 18.22.12 | sgsrocks: same old ghr

time: 18.22.17 | sgsrocks: but with some good fixes

time: 18.22.21 | sgsrocks: to make it stable

time: 18.22.34 | sgsrocks: its been running for like 4 days so far

time: 18.22.37 | sgsrocks: sence last reboot 

time: 18.23.5 | zez: thats great man its looking awesome 

time: 18.23.6 | sgsrocks: the core is finally stable

time: 18.24.42 | sgsrocks: i need that skull psice

time: 18.24.43 | sgsrocks: lol] 

time: 18.25.0 | zez: is it a rare drop?

time: 18.25.6 | sgsrocks: its from sos

time: 18.25.10 | sgsrocks: its 4 parts 

time: 18.25.14 | sgsrocks: to make it

time: 18.25.19 | sgsrocks: i need the left half

time: 18.25.30 | sgsrocks: and i built the drop table 

time: 18.25.36 | sgsrocks: lol 

time: 18.25.47 | zez: lol how long have you been trying to get it? 

time: 18.25.52 | sgsrocks: a day

time: 18.25.56 | sgsrocks: for all 4 parts

time: 18.25.57 | zez: oh not to bad

time: 18.27.51 | sgsrocks: o the block loop

time: 18.27.52 | zez: had to see if the membershop was still up lol

time: 18.27.56 | sgsrocks: its like naaa

time: 18.28.46 | zez: oh well that stopped it lol

time: 18.28.54 | sgsrocks: lol 

time: 18.29.15 | sgsrocks: theres alot of bugs like that 

time: 18.29.42 | zez: just a bunch of tiny ones all the game breaking ones are fixed

time: 18.31.31 | sgsrocks: so we are loading up to the void items so 11k items

time: 18.31.39 | sgsrocks: u want anything from that range? 

time: 18.32.3 | zez: i have no clue i jsut want to pad my stats on corp lol 

time: 18.32.25 | zez: now i use a whip 

time: 18.39.18 | sgsrocks: here

time: 18.39.19 | sgsrocks: lol 

time: 18.39.25 | zez: lol 

time: 18.39.46 | sgsrocks: remember this cape 

time: 18.39.47 | sgsrocks: lol 

time: 18.40.9 | sgsrocks: lol 

time: 18.40.10 | zez: ya definitely its an awesome skill cape 

time: 18.40.49 | sgsrocks: does this still work

time: 18.40.57 | sgsrocks: nope 

time: 18.40.58 | sgsrocks: damit

time: 18.41.11 | sgsrocks: easter ring

time: 18.41.13 | sgsrocks: lol 

time: 18.41.33 | zez: oh lol easter ring is top tier

time: 18.45.23 | sgsrocks: hello 

time: 18.45.32 | dgk: hi

time: 18.49.21 | sgsrocks: look what i got on 

time: 18.49.39 | zez: oh wow some lunar

time: 18.50.5 | zez: oh thank you

time: 18.50.19 | sgsrocks: thats in the 9k's

time: 18.50.23 | sgsrocks: old data had 7k's

time: 18.50.25 | sgsrocks: ;p

time: 18.50.29 | zez: lunar does look pretty sweet

time: 18.50.55 | zez: did you add any new customs for yourself?

time: 18.51.0 | sgsrocks: na

time: 18.51.5 | sgsrocks: no new cutoms

time: 18.51.6 | sgsrocks: lol 

time: 18.51.9 | sgsrocks: just old 

time: 18.51.22 | zez: still got the old traxxas armour set?

time: 18.51.37 | zez: the like cyan and red owner armour youd use 

time: 18.51.43 | sgsrocks: ya 

time: 18.51.48 | sgsrocks: lol 

time: 18.52.17 | zez: i dont remember shit till something random pops up in my head lol

time: 18.52.22 | sgsrocks: i like my void

time: 18.52.23 | sgsrocks: lol 

time: 18.52.55 | zez: cant complain about any sets they all look very nice being updated

time: 18.53.18 | sgsrocks: the whole server fells diffent 

time: 18.53.19 | sgsrocks: huh 

time: 18.53.46 | sgsrocks: still have that classic fell tho

time: 18.54.4 | zez: it definitely feels different but ya like you said same feel 

time: 18.54.19 | sgsrocks: thoe is sixxor goku is goku 

time: 18.54.21 | zez: everything being pretty similar just updated graphics at least for areas and

time: 18.54.22 | zez: stuff 

time: 18.54.57 | zez: ya man never expected to see half the people again

time: 18.55.19 | sgsrocks: jack flipped me out

time: 18.55.24 | zez: last time i played with sixx he wanted to play doom2 like 8-9 years ago

time: 18.55.25 | sgsrocks: wasnt epxenting him

time: 18.55.28 | sgsrocks: any time soion

time: 18.55.32 | sgsrocks: pacfic

time: 18.55.44 | sgsrocks: he poped out of no where

time: 18.55.48 | sgsrocks: he went dark

time: 18.56.29 | zez: i expected twist, swoc, and jbogle at minimum wasnt sure who else would  

time: 18.56.31 | zez: be in it 

time: 18.56.43 | sgsrocks: jbogle im not very happy with him

time: 18.57.1 | zez: i swear i saw his name is he in the disc?

time: 18.57.6 | sgsrocks: he is 

time: 18.57.17 | sgsrocks: but he said something that hurt me

time: 18.57.25 | sgsrocks: seeing i was allways nice to him

time: 18.57.28 | sgsrocks: in vc 

time: 18.57.36 | sgsrocks: like 2 years ago

time: 18.57.52 | sgsrocks: i miss old jake

time: 18.57.58 | zez: wtf did he say? 

time: 18.58.8 | zez: where the hell are these santas coming from in my inv

time: 18.58.15 | sgsrocks: um 

time: 18.58.22 | sgsrocks: how many 

time: 18.58.25 | zez: 3 lol

time: 18.58.26 | sgsrocks: shit

time: 18.58.34 | sgsrocks: didnt i just fix that

time: 18.58.37 | sgsrocks: nor its reverted 

time: 18.58.40 | sgsrocks: ...

time: 18.58.46 | zez: lol what was it? 

time: 18.58.53 | sgsrocks: the level up for 99

time: 18.59.1 | zez: ohh that makes sense  

time: 18.59.1 | sgsrocks: gi get 99 firemaking

time: 18.59.7 | sgsrocks: its the fastest

time: 18.59.10 | sgsrocks: tell me what u get 

time: 19.2.13 | zez: is there another way besides the tinderbox 

time: 19.2.25 | zez: oh ya

time: 19.2.47 | sgsrocks: lol 

time: 19.4.46 | sgsrocks: lol 

time: 19.5.3 | zez: looks like the warning worked lol 

time: 19.5.19 | sgsrocks: its less sentive 

time: 19.5.21 | sgsrocks: was before 

time: 19.5.25 | sgsrocks: cps needs to be 10 or 11 

time: 19.5.27 | sgsrocks: lol 

time: 19.5.39 | sgsrocks: my 7 cps does not toggle it

time: 19.5.59 | [INVALID]: lolll 

time: 19.6.20 | sgsrocks: i cant get into owners bank

time: 19.6.22 | sgsrocks: rippp

time: 19.6.50 | zez: was the dgk acc you as well?

time: 19.6.55 | sgsrocks: no

time: 19.7.3 | guyjames: lol 

time: 19.7.21 | guyjames: another one of my old hidden accouints 

time: 19.7.27 | guyjames: when james joined 

time: 19.7.31 | guyjames: i had to change it to guyjames

time: 19.7.32 | guyjames: lol 

time: 19.7.36 | zez: lol who was dgk then

time: 19.7.41 | guyjames: idk

time: 19.7.44 | guyjames: someone  

time: 19.7.49 | guyjames: people come and go 

time: 19.7.52 | guyjames: some stay 

time: 19.8.24 | zez: do most people just sit in the disc?

time: 19.8.32 | guyjames: going to try something stupid 

time: 19.8.34 | guyjames: on sgsrocks

time: 19.8.38 | zez: ok lol 

time: 19.8.48 | guyjames: dubogle 

time: 19.8.49 | guyjames: log

time: 19.8.50 | guyjames: lol 

time: 19.8.54 | guyjames: i did it once

time: 19.9.14 | zez: everythings worth a try now right

time: 19.9.43 | guyjames: i have to send it on the same tick

time: 19.9.47 | guyjames: or close 

time: 19.11.51 | zez: ok i just got dwarf remains for this 99 fm 

time: 19.12.0 | sgsrocks: ya its still bugged 

time: 19.20.1 | guyjames: fant 

time: 19.20.3 | guyjames: lol 

time: 19.20.4 | guyjames: cant 

time: 19.20.41 | sgsrocks: lol 

time: 19.22.24 | zez: alright man ive got to hop off for work tomorrow, ill def be on after work

time: 19.22.27 | zez: have a goodnight 

time: 19.22.36 | sgsrocks: kk

time: 17.4.6 | mrspookii: ;;max 

time: 19.34.29 | sgsrocks: fells weird seeing this online again its been forever

time: 19.34.46 | zez: its definitely been quite some time 

time: 19.34.55 | sgsrocks: i love the upgrades i have done 

time: 19.35.5 | sgsrocks: fells more stable like it should of been

time: 19.35.29 | zez: ya thats true its definitely a nice change

time: 19.35.50 | sgsrocks: its our baby 

time: 19.35.53 | sgsrocks: the whole team's 

time: 19.35.57 | sgsrocks: not just mine 

time: 19.36.17 | sgsrocks: we had 2 teams working on it in the early days

time: 19.36.24 | zez: i mean even random people find it because of missing the nostalgia of godzhell 

time: 19.36.44 | sgsrocks: v.2 to v.3 was when cerberus was added 

time: 19.36.50 | sgsrocks: gh had cerberus

time: 19.37.5 | sgsrocks: turns out paul joined ghr and chicken 

time: 19.37.11 | sgsrocks: around v.2 

time: 19.37.28 | sgsrocks: paul is fake name that the dev used

time: 19.37.33 | sgsrocks: used his brothers name

time: 19.37.48 | sgsrocks: gh was in aphla for a whole year

time: 19.37.49 | sgsrocks: lol 

time: 19.38.0 | sgsrocks: i know alot of info what really happened to gh 

time: 19.38.2 | zez: the original was?

time: 19.38.5 | sgsrocks: ya 

time: 19.38.22 | sgsrocks: ethan hacking the best one started the destory system

time: 19.38.30 | sgsrocks: auto destory system

time: 19.38.45 | sgsrocks: they were working on a resizable client for gh

time: 19.38.50 | sgsrocks: before it went down 

time: 19.39.6 | sgsrocks: do you remember chicken?

time: 19.39.11 | sgsrocks: from ghr 

time: 19.39.21 | zez: na i dont unless they had a different name

time: 19.39.30 | sgsrocks: does mystyc ring a bell? 

time: 19.39.52 | zez: ehh it kinda sounds familiar 

time: 19.39.59 | sgsrocks: mystyc is chicken

time: 19.40.0 | sgsrocks: lol 

time: 19.40.20 | sgsrocks: he was the gamebreaker that help break the og godzhell 

time: 19.40.27 | sgsrocks: his contect was for the aphla

time: 19.40.33 | sgsrocks: and they make it a god dam year for 100 usd 

time: 19.40.35 | sgsrocks: lol 

time: 19.40.40 | sgsrocks: his sooo pissed

time: 19.40.45 | zez: dam nt 

time: 19.40.47 | sgsrocks: kerry is blacklisted 

time: 19.40.50 | zez: damn thats rough

time: 19.40.53 | sgsrocks: from rsps

time: 19.41.8 | sgsrocks: we lost the main dev of gh 

time: 19.41.10 | sgsrocks: he passed away 

time: 19.41.16 | zez: interesting i wouldve thought he wouldve tried to do more after gh 

time: 19.41.23 | sgsrocks: he did

time: 19.41.27 | sgsrocks: he went to ghr

time: 19.41.28 | sgsrocks: lol 

time: 19.41.41 | sgsrocks: the night time updates were not me 

time: 19.41.41 | sgsrocks: lol 

time: 19.41.49 | sgsrocks: it was forge 

time: 19.41.53 | zez: who the hell did kerry play as 

time: 19.41.54 | sgsrocks: dragonforge

time: 19.41.59 | sgsrocks: kerry is traxxas

time: 19.42.3 | sgsrocks: from gh

time: 19.42.13 | sgsrocks: his uncle was dragonfroge

time: 19.42.16 | sgsrocks: dragonforge

time: 19.42.17 | zez: ya but he was on ghr as well? 

time: 19.42.23 | sgsrocks: kerry no

time: 19.42.30 | sgsrocks: but paul yes 

time: 19.42.37 | sgsrocks: he knew who i was 

time: 19.42.44 | sgsrocks: my mom played decet 3 with them 

time: 19.42.50 | zez: oh alright that makes sense

time: 19.42.54 | sgsrocks: my first year in gh

time: 19.43.8 | sgsrocks: traxxas came to me saying he was traxxas's brother and was asking

time: 19.43.14 | sgsrocks: asking if i wanted mod 

time: 19.43.17 | sgsrocks: that was 09 gh

time: 19.43.43 | sgsrocks: ghr wasnt my first serber btw 

time: 19.43.45 | sgsrocks: dsr was

time: 19.43.48 | sgsrocks: death scape reborn 

time: 19.43.57 | zez: i think ive seen your videos on deathscape

time: 19.43.58 | sgsrocks: rs-sp.sorg days

time: 19.44.31 | sgsrocks: swoc's in discord 

time: 19.44.35 | sgsrocks: xd 

time: 19.44.46 | zez: playing some destiny 

time: 19.44.48 | sgsrocks: do you know the other zez cody? 

time: 19.45.5 | zez: i dont believe i do 

time: 19.45.19 | sgsrocks: ya theres 2 zez's

time: 19.45.27 | sgsrocks: one is a owner of a server im helping 

time: 19.45.30 | sgsrocks: and other is you 

time: 19.45.30 | sgsrocks: lol 

time: 19.45.39 | zez: ya i dont think i ever met them lol

time: 19.45.44 | sgsrocks: i remember your name from ages ago 

time: 19.45.51 | sgsrocks: allways been kevin 

time: 19.46.6 | sgsrocks: try the skill cape emote 

time: 19.46.10 | zez: i remember yours as well 

time: 19.46.56 | sgsrocks: people come and go 

time: 19.46.59 | sgsrocks: some stay 

time: 19.47.2 | sgsrocks: some flip out hard 

time: 19.47.4 | sgsrocks: lol 

time: 19.47.8 | zez: dgk was on yesterday 

time: 19.47.8 | sgsrocks: i have had 4 people 

time: 19.47.11 | sgsrocks: lose there shit 

time: 19.47.20 | sgsrocks: when they login

time: 19.47.21 | sgsrocks: lol 

time: 19.47.38 | zez: oh im sure people probably never expected to see gh again some core memories 

time: 19.47.57 | sgsrocks: it took us finding cerberus to bring it back online 

time: 19.48.9 | sgsrocks: this is v.6 the last lost verison 

time: 19.48.16 | sgsrocks: remember the zip i lost the password to xd

time: 19.48.20 | sgsrocks: ya it was ;p;

time: 19.48.21 | sgsrocks: lol 

time: 19.48.31 | zez: how long has this version been up then? 

time: 19.48.38 | sgsrocks: jan?

time: 19.48.40 | sgsrocks: lol 

time: 19.48.41 | sgsrocks: or dec 

time: 19.48.42 | sgsrocks: lol 

time: 19.48.51 | zez: oh ok so its been some time 

time: 19.48.57 | sgsrocks: didnt put out word till everyone was fixed 

time: 19.48.59 | sgsrocks: first 3 months 

time: 19.49.2 | sgsrocks: it was buggy 

time: 19.49.2 | sgsrocks: loll

time: 19.49.8 | zez: oh ya you get 3 partyhats from 99 slayer 

time: 19.49.17 | sgsrocks: yay lol 

time: 19.49.22 | zez: and theres a bug for slayer you can just spam click npcs and get xp

time: 19.49.22 | sgsrocks: how you like the new skills?

time: 19.49.24 | sgsrocks: rework

time: 19.49.45 | sgsrocks: mining is vetter then before 

time: 19.49.48 | zez: im liking it so far i like skilling when its fast lol the exact reason i cant 

time: 19.49.49 | sgsrocks: a way better system

time: 19.49.50 | zez: handle osrs 

time: 19.49.58 | sgsrocks: systems 

time: 19.50.6 | sgsrocks: bones on altar is one of the neest ones 

time: 19.50.9 | sgsrocks: newest updates

time: 19.50.30 | sgsrocks: agility has a use 

time: 19.50.32 | sgsrocks: now lol

time: 19.50.33 | zez: havent done to many ive got 99 prayer and slayer yesterday and today 

time: 19.50.49 | zez: i plan on getting all 99s lol

time: 19.50.59 | sgsrocks: my fastest clicking does not toggle that message 

time: 19.51.8 | sgsrocks: that person has to be a cps of 10+
